id,hobby,degree,major,desiredJob,projectExperience,skills
55545,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, True, False, False, False]","['Java', 'JavaScript', 'Lua', 'Python', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'MySQL', 'PostgreSQL', 'Linux', 'Mac OS', 'PyCharm', 'Vim', 'Visual Studio Code', 'MacOS']"
56134,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, True, False, False, False]",[]
56651,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Database administrator', 'Desktop or enterprise applications developer', 'Engineering manager', 'Front-end developer', 'Full-stack developer', 'Marketing or sales professional', 'Mobile developer', 'Product manager']","[False, False, False, False, False, False, False, True, False, False, False]","['C#', 'JavaScript', 'Objective-C', 'PHP', 'SQL', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'SQLite', 'Android', 'Azure', 'Windows Desktop or Server', 'WordPress', 'Android Studio', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Xcode', 'Windows']"
56854,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, True, False, False, False, False, False, False, False]",['QA or test developer'],"[True, False, False, False, False, False, False, False, False, False, False]","['R', 'SQL', 'SQL Server', 'MySQL', 'SQLite', 'Oracle', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'SharePoint', 'Windows Desktop or Server', 'Android Studio', 'IntelliJ', 'IPython / Jupyter', 'NetBeans', 'Notepad++', 'PyCharm', 'RStudio', 'Sublime Text', 'Vim', 'Visual Studio', 'Windows']"
56954,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Desktop or enterprise applications developer', 'Front-end developer']","[False, False, False, False, False, False, False, True, False, False, False]",[]
57149,True,"[False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Database administrator', 'Embedded applications or devices developer', 'Full-stack developer']","[False, False, False, False, False, False, False, True, False, False, False]","['C++', 'JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'MySQL', 'Raspberry Pi', 'Windows Desktop or Server', 'WordPress', 'Sublime Text', 'MacOS']"
57161,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Designer', 'Desktop or enterprise applications developer', 'DevOps specialist', 'Engineering manager', 'Front-end developer', 'Mobile developer']","[False, False, False, False, False, False, False, True, False, False, False]",[]
58248,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['C#', 'Java', 'JavaScript', 'SQL', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Android', 'Notepad++', 'Visual Studio', 'Windows']"
58262,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'DevOps specialist', 'Engineering manager', 'Full-stack developer']","[False, False, False, False, False, False, False, False, True, False, False]","['Java', 'JavaScript', 'Perl', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Bash/Shell']"
58502,False,"[False, False, False, False, False, False, False, True]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, True, False]","['Erlang', 'Go', 'JavaScript', 'Ruby', 'Redis', 'PostgreSQL', 'Elasticsearch', 'Linux', 'Mac OS', 'Vim', 'MacOS']"
58539,True,"[False, False, False, True, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'Python', 'R', 'SQL', 'HTML', 'Bash/Shell', 'AWS', 'Linux', 'Mac OS', 'IntelliJ', 'IPython / Jupyter', 'Notepad++', 'PyCharm', 'RStudio', 'Sublime Text', 'MacOS']"
58618,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, True, False]","['Java', 'JavaScript', 'Python', 'HTML', 'CSS', 'Bash/Shell', 'Cassandra', 'MongoDB', 'Elasticsearch', 'Android', 'Arduino', 'AWS', 'Azure', 'Drupal', 'Linux', 'Raspberry Pi', 'WordPress', 'Firebase', 'Android Studio', 'Eclipse', 'IntelliJ', 'PyCharm', 'Sublime Text', 'Visual Studio', 'Visual Studio Code', 'Linux-based']"
58769,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Mobile developer']","[False, False, False, False, False, False, False, True, False, False, False]","['C', 'C++', 'C#', 'Java', 'JavaScript', 'Objective-C', 'PHP', 'SQL', 'Swift', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'SQLite', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'Android', 'Azure', 'Heroku', 'iOS', 'Mac OS', 'Android Studio', 'Atom', 'IntelliJ', 'NetBeans', 'Visual Studio', 'Visual Studio Code', 'Xcode', 'MacOS']"
58933,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]",[]
59291,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]",['Back-end developer'],"[False, False, True, False, False, False, False, False, False, False, False]","['Clojure', 'JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'Redis', 'MySQL', 'SQLite', 'Memcached', 'Google Cloud Storage', 'Arduino', 'Google Cloud Platform/App Engine', 'Salesforce', 'Windows Phone', 'WordPress', 'Atom', 'PHPStorm', 'Sublime Text', 'Linux-based']"
59927,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",[],"[False, False, False, False, False, False, False, True, False, False, False]",[]
60012,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, True, False, False, False, False]","['C-suite executive (CEO, CTO, etc.)']","[False, False, False, False, False, False, False, True, False, False, False]","['Java', 'JavaScript', 'Python', 'Ruby', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'PostgreSQL', 'Oracle', 'Amazon RDS/Aurora', 'Google Cloud Storage', 'Android', 'Arduino', 'AWS', 'Google Cloud Platform/App Engine', 'Heroku', 'iOS', 'Linux', 'Firebase', 'Android Studio', 'Atom', 'MacOS']"
60099,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'Data or business analyst', 'Database administrator', 'System administrator']","[True, False, False, False, False, False, False, False, False, False, False]","['JavaScript', 'PHP', 'Python', 'R', 'SQL', 'MongoDB', 'Redis', 'MySQL', 'AWS', 'Azure', 'Atom', 'Visual Studio Code', 'Windows']"
60293,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'Educator or academic researcher', 'Embedded applications or devices developer']","[False, False, False, False, False, False, False, True, False, False, False]",[]
60738,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Full-stack developer', 'Mobile developer']","[True, False, False, False, False, False, False, False, False, False, False]","['JavaScript', 'PHP', 'PostgreSQL', 'Android', 'Heroku', 'Firebase']"
61237,True,"[False, False, False, False, False, False, False, True]","[False, False, False, False, False, True, False, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['C#', 'Java', 'JavaScript', 'SQL', 'VBA', 'HTML', 'CSS', 'MongoDB', 'SQL Server', 'PostgreSQL']"
61673,False,"[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]","['Back-end developer', 'Designer', 'Front-end developer', 'Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, True, False, False, False]",[]
61751,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['C#', 'Java', 'JavaScript', 'TypeScript', 'VB.NET', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'SQL Server', 'MySQL', 'PostgreSQL', 'Elasticsearch', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Windows']"
61826,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",[],"[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'Python', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'MySQL', 'Oracle', 'Eclipse', 'Windows']"
62364,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'DevOps specialist', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Haskell', 'JavaScript', 'Python', 'R', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'MySQL', 'PostgreSQL', 'SQLite', 'Amazon DynamoDB', 'Elasticsearch', 'AWS', 'Linux', 'Sublime Text', 'Vim', 'Linux-based']"
62504,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Data scientist or machine learning specialist'],"[False, False, False, True, False, False, False, False, False, False, False]","['C++', 'Groovy', 'Java', 'JavaScript', 'Matlab', 'Python', 'R', 'Scala', 'SQL', 'TypeScript', 'HTML', 'CSS', 'Bash/Shell', 'Cassandra', 'MongoDB', 'MySQL', 'PostgreSQL', 'Oracle', 'Apache HBase', 'AWS', 'Heroku', 'Linux', 'Mac OS', 'Raspberry Pi', 'Firebase', 'Atom', 'IntelliJ', 'IPython / Jupyter', 'RStudio', 'Sublime Text', 'MacOS']"
62542,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Data scientist or machine learning specialist', 'Front-end developer']","[False, False, False, False, True, False, False, False, False, False, False]","['C#', 'Python', 'R', 'SQL', 'SQL Server', 'MySQL', 'Azure', 'IPython / Jupyter', 'Notepad++', 'Sublime Text', 'Visual Studio', 'Windows']"
63365,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'SQL', 'HTML', 'CSS', 'SQL Server', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'Android', 'Linux', 'Raspberry Pi', 'Serverless', 'Windows Desktop or Server', 'Firebase', 'Visual Studio', 'Visual Studio Code', 'Windows']"
63613,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Full-stack developer', 'Product manager']","[False, False, False, False, False, False, False, False, False, False, True]","['Python', 'Bash/Shell', 'MongoDB', 'Windows Desktop or Server', 'Atom', 'Eclipse', 'IntelliJ', 'IPython / Jupyter', 'Notepad++', 'PyCharm', 'Windows']"
64051,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['Java', 'Scala', 'MongoDB', 'Redis', 'PostgreSQL', 'IntelliJ', 'Visual Studio Code', 'MacOS']"
64929,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",[],"[False, False, False, False, False, False, False, False, True, False, False]","['Java', 'JavaScript', 'Lua', 'HTML', 'MySQL', 'AWS', 'ESP8266', 'Salesforce', 'Eclipse', 'Visual Studio Code', 'MacOS']"
64983,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['CoffeeScript', 'JavaScript', 'PHP', 'Python', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'Redis', 'MySQL', 'PostgreSQL', 'Amazon DynamoDB', 'Elasticsearch', 'Android', 'Arduino', 'Heroku', 'iOS', 'Serverless', 'PyCharm', 'Vim', 'Visual Studio Code']"
65002,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'Embedded applications or devices developer']","[False, False, False, False, False, False, False, False, False, True, False]","['C', 'Go', 'JavaScript', 'Python', 'Ruby', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'SQLite', 'Arduino', 'AWS', 'ESP8266', 'Linux', 'Mac OS', 'Raspberry Pi', 'Firebase', 'Atom', 'MacOS']"
65579,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['C#', 'JavaScript', 'Lua', 'PHP', 'SQL', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Android', 'Mac OS', 'Raspberry Pi', 'WordPress', 'Firebase', 'Android Studio', 'Atom', 'Visual Studio', 'Visual Studio Code', 'Xcode', 'MacOS']"
65853,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'Ruby', 'Rust', 'SQL', 'HTML', 'CSS', 'PostgreSQL', 'Oracle', 'AWS', 'Linux', 'Mac OS', 'Serverless', 'Atom', 'IntelliJ', 'Vim', 'MacOS']"
66972,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'DevOps specialist']","[False, False, False, False, False, False, True, False, False, False, False]",[]
67076,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['DevOps specialist'],"[False, False, False, False, False, False, False, False, False, False, True]","['C', 'C++', 'Groovy', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'Bash/Shell', 'Cassandra', 'MongoDB', 'Redis', 'MySQL', 'MariaDB', 'Memcached', 'Amazon RDS/Aurora', 'Android', 'AWS', 'Google Cloud Platform/App Engine', 'Linux', 'Raspberry Pi', 'Serverless', 'Notepad++', 'Vim', 'Visual Studio Code', 'Windows']"
67635,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'Embedded applications or devices developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, True, False, False, False]","['Assembly', 'C', 'Java', 'JavaScript', 'Matlab', 'PHP', 'Python', 'SQL', 'HTML', 'CSS', 'MongoDB', 'MariaDB', 'Neo4j', 'Elasticsearch', 'AWS', 'Linux', 'Windows Desktop or Server', 'IntelliJ', 'IPython / Jupyter', 'Sublime Text', 'Vim', 'Visual Studio Code', 'Windows']"
67757,True,"[False, False, False, True, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]","['Back-end developer', 'Data or business analyst', 'Educator or academic researcher', 'Product manager']","[False, False, False, True, False, False, False, False, False, False, False]",[]
67972,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Front-end developer', 'Full-stack developer', 'Product manager']","[False, False, False, False, False, False, False, False, False, True, False]",[]
68218,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]",['Data scientist or machine learning specialist'],"[False, False, False, False, False, False, False, False, False, False, True]",[]
68402,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, True, False, False, False]","['Assembly', 'C', 'C++', 'Java', 'JavaScript', 'PHP', 'SQL', 'Swift', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'SQLite', 'Oracle', 'Apache HBase', 'Android', 'Arduino', 'AWS', 'Azure', 'Raspberry Pi', 'Windows Desktop or Server', 'Firebase', 'Android Studio', 'Eclipse', 'IntelliJ', 'NetBeans', 'Notepad++', 'Visual Studio', 'Xcode', 'Windows']"
68824,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'Database administrator', 'Desktop or enterprise applications developer', 'Front-end developer', 'System administrator']","[False, False, False, False, False, False, False, False, False, True, False]",[]
68921,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, True, False, False, False, False, False]","['Groovy', 'Java', 'JavaScript', 'Python', 'TypeScript', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'PostgreSQL', 'Sublime Text', 'Vim', 'Visual Studio Code', 'Linux-based']"
68983,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'JavaScript', 'SQL', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'Windows Desktop or Server', 'Visual Studio', 'Windows']"
69537,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['JavaScript', 'TypeScript', 'HTML', 'CSS', 'Mac OS', 'Visual Studio Code', 'MacOS']"
69539,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Full-stack developer']","[False, True, False, False, False, False, False, False, False, False, False]","['Go', 'Groovy', 'Java', 'JavaScript', 'SQL', 'TypeScript', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'Redis', 'MySQL', 'PostgreSQL', 'Oracle', 'MariaDB', 'Linux', 'Mac OS', 'Windows Desktop or Server', 'IntelliJ', 'Visual Studio Code', 'MacOS']"
69945,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Data or business analyst', 'Data scientist or machine learning specialist']","[False, False, False, False, False, False, False, False, False, False, True]","['Python', 'R', 'SQL', 'Cobol', 'SQL Server', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'Azure', 'Windows Desktop or Server', 'IPython / Jupyter', 'Notepad++', 'PyCharm', 'RStudio', 'Windows']"
70200,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Designer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['C#', 'Java', 'JavaScript', 'Python', 'Ruby', 'SQL', 'TypeScript', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'Atom', 'IntelliJ', 'Visual Studio Code', 'Windows']"
70754,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Front-end developer', 'Mobile developer']","[False, True, False, False, False, False, False, False, False, False, False]","['JavaScript', 'Objective-C', 'TypeScript', 'HTML', 'CSS', 'MySQL', 'Oracle', 'iOS', 'Atom', 'Eclipse', 'Notepad++', 'Xcode', 'MacOS']"
70773,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Designer', 'Desktop or enterprise applications developer', 'Front-end developer', 'Full-stack developer']","[False, False, True, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'SQL', 'HTML', 'CSS', 'SQL Server', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'Windows Phone', 'Notepad++', 'Visual Studio', 'Windows']"
70784,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['DevOps specialist'],"[False, False, False, False, False, False, False, False, False, False, True]","['Go', 'Python', 'Ruby', 'Bash/Shell', 'MongoDB', 'Redis', 'MySQL', 'PostgreSQL', 'Amazon RDS/Aurora', 'AWS', 'Azure', 'Google Cloud Platform/App Engine', 'Linux', 'Mac OS', 'Serverless', 'Atom', 'Eclipse', 'Emacs', 'Sublime Text', 'Vim', 'Windows']"
70797,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]",[]
71577,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['JavaScript', 'PHP', 'Python', 'Scala', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'SQL Server', 'MySQL', 'SQLite', 'MariaDB', 'Apache Hive', 'Elasticsearch', 'AWS', 'Linux', 'Mac OS', 'IntelliJ', 'Sublime Text', 'Vim', 'Linux-based']"
71942,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Data or business analyst', 'Database administrator', 'DevOps specialist', 'Full-stack developer', 'System administrator']","[False, False, False, False, False, False, False, False, False, True, False]","['JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MySQL', 'MariaDB', 'AWS', 'IBM Cloud or Watson', 'SharePoint', 'WordPress', 'PHPStorm', 'Sublime Text', 'Windows']"
72112,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]",[]
72157,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, True, False]","['C++', 'Ocaml', 'Elasticsearch', 'Linux', 'Emacs', 'Linux-based']"
72758,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Product manager']","[False, False, False, False, False, True, False, False, False, False, False]","['JavaScript', 'Perl', 'PHP', 'Swift', 'CSS', 'Redis', 'MySQL', 'SQLite', 'MariaDB', 'AWS', 'iOS', 'Linux', 'Sublime Text', 'Vim', 'Visual Studio Code', 'Xcode', 'MacOS']"
73025,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Designer', 'DevOps specialist', 'Engineering manager', 'Full-stack developer', 'Product manager']","[False, False, False, False, False, False, False, False, False, True, False]","['Assembly', 'C', 'C++', 'C#', 'Java', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'VBA', 'VB.NET', 'Visual Basic 6', 'HTML', 'CSS', 'Cassandra', 'Redis', 'SQL Server', 'MySQL', 'MariaDB', 'Elasticsearch', 'AWS', 'Drupal', 'Linux', 'Eclipse', 'IntelliJ', 'NetBeans', 'Notepad++', 'PHPStorm', 'Sublime Text', 'Vim', 'Visual Studio Code']"
73540,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Data or business analyst', 'Full-stack developer', 'Student']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'Java', 'JavaScript', 'Matlab', 'Python', 'R', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'Cassandra', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite', 'Oracle', 'MariaDB', 'Google Cloud Storage', 'Elasticsearch', 'Google Cloud Platform/App Engine', 'Linux', 'Mac OS', 'SharePoint', 'Windows Desktop or Server', 'IntelliJ', 'IPython / Jupyter', 'Notepad++', 'PyCharm', 'Sublime Text', 'Vim', 'Visual Studio', 'Windows']"
74420,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, True, False, False, False]",[]
74457,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]","['Designer', 'Front-end developer']","[False, False, False, False, False, False, False, True, False, False, False]",[]
75664,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]","['Back-end developer', 'Database administrator', 'DevOps specialist', 'Educator or academic researcher', 'Front-end developer', 'Full-stack developer', 'Mobile developer', 'QA or test developer', 'System administrator']","[False, False, False, False, False, False, False, False, False, False, True]","['C#', 'JavaScript', 'PHP', 'Python', 'SQL', 'Swift', 'VB.NET', 'HTML', 'CSS', 'Bash/Shell', 'MySQL', 'SQLite', 'MariaDB', 'Apple Watch or Apple TV', 'iOS', 'Linux', 'Mac OS', 'PHPStorm', 'Sublime Text', 'Vim', 'Visual Studio Code', 'Xcode', 'MacOS']"
76397,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]","['Data or business analyst', 'Product manager', 'Student']","[True, False, False, False, False, False, False, False, False, False, False]","['Atom', 'RStudio', 'MacOS']"
76740,True,"[False, True, False, False, False, False, False, False]","[True, False, False, False, False, False, False, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['Java', 'JavaScript', 'SQL', 'HTML', 'CSS', 'Cassandra', 'Elasticsearch', 'Eclipse', 'IntelliJ', 'IPython / Jupyter', 'Sublime Text', 'Windows']"
76892,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'DevOps specialist']","[False, True, False, False, False, False, False, False, False, False, False]","['Java', 'Oracle', 'IntelliJ', 'Visual Studio Code', 'MacOS']"
77917,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Mobile developer']","[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'Objective-C', 'SQL', 'Swift', 'TypeScript', 'HTML', 'CSS', 'MySQL', 'IBM Db2', 'iOS', 'Eclipse', 'Sublime Text', 'Vim', 'Xcode', 'MacOS']"
77953,True,"[False, False, False, False, False, True, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]","['Back-end developer', 'Full-stack developer', 'Student']","[False, False, False, False, False, False, False, False, False, True, False]","['C', 'C++', 'Go', 'Haskell', 'Java', 'Python', 'Rust', 'Scala', 'Ocaml', 'Bash/Shell', 'Redis', 'Linux', 'Mac OS', 'Android Studio', 'IntelliJ', 'IPython / Jupyter', 'PyCharm', 'Vim', 'Visual Studio Code', 'Linux-based']"
78114,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Designer', 'Front-end developer', 'Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, False, False, True, False]","['JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'MongoDB', 'Redis', 'SQL Server', 'MySQL', 'SQLite', 'WordPress', 'Android Studio', 'Sublime Text', 'MacOS']"
78467,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[True, False, False, False, False, False, False, False, False, False, False]","['C#', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'TypeScript', 'HTML', 'CSS', 'Bash/Shell', 'SQL Server', 'MySQL', 'Android', 'Google Cloud Platform/App Engine', 'Linux', 'Raspberry Pi', 'Windows Desktop or Server', 'Android Studio', 'Atom', 'Sublime Text', 'Visual Studio', 'Visual Studio Code', 'Windows']"
